sample	contig	NCBItaxID	NCBIrank	NCBItaxName	nFrags	retainedFrags	taxassignedFrags	fractionAgreement	lineage
BGG_KOSDC	NODE_34156_length_6627_cov_12.2	15179	family	Hyphomicrobiaceae	6	6	5	0.98	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae
BGG_KOSDC	NODE_38639_length_6214_cov_7.7	6672	family	Pyrinomonadaceae	4	4	3	0.75	d_Bacteria;p_Acidobacteriota;c_Blastocatellia;o_Pyrinomonadales;f_Pyrinomonadaceae
BGG_KOSDC	NODE_43073_length_5871_cov_12.5	9804	species	Phyllobacterium trifolii	11	10	5	0.71	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Phyllobacterium;s_Phyllobacterium trifolii
BGG_KOSDC	NODE_48400_length_5530_cov_7.9	3	phylum	Proteobacteria	6	6	4	0.67	d_Bacteria;p_Proteobacteria
BGG_KOSDC	NODE_54201_length_5214_cov_63.2	32566	genus	Lacisediminihabitans	6	6	4	0.67	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Lacisediminihabitans
BGG_KOSDC	NODE_58595_length_5003_cov_9.9	29869	genus	Lacipirellula	9	8	4	0.57	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Lacipirellulaceae;g_Lacipirellula
BGG_MOSDA	NODE_11252_length_13403_cov_11.7	28206	species	Pseudorhodoplanes sinuspersici	15	15	10	0.74	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Pseudorhodoplanes;s_Pseudorhodoplanes sinuspersici
BGG_MOSDA	NODE_14188_length_11858_cov_16.4	2	superkingdom	Bacteria	15	14	13	0.9	d_Bacteria
BGG_MOSDA	NODE_17057_length_10715_cov_20.3	65643	species	UBA4720 sp017881685	10	10	6	0.51	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae;g_UBA4720;s_UBA4720 sp017881685
BGG_MOSDA	NODE_20839_length_9620_cov_15.5	65643	species	UBA4720 sp017881685	7	6	3	0.5	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae;g_UBA4720;s_UBA4720 sp017881685
BGG_MOSDA	NODE_24142_length_8888_cov_18.8	3	phylum	Proteobacteria	9	9	5	0.56	d_Bacteria;p_Proteobacteria
BGG_MOSDA	NODE_27426_length_8308_cov_126.4	37	class	Clostridia	5	5	3	0.51	d_Bacteria;p_Firmicutes A;c_Clostridia
BGG_MOSDA	NODE_30978_length_7763_cov_11.0	13149	genus	Bythopirellula	6	5	3	0.51	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Lacipirellulaceae;g_Bythopirellula
BGG_MOSDA	NODE_36144_length_7124_cov_16.9	184	family	Rhizobiaceae	10	9	8	0.88	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae
BGG_MOSDA	NODE_40422_length_6690_cov_8.8	370	genus	Streptomyces	8	8	6	0.75	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces
BGG_MOSDA	NODE_44532_length_6332_cov_28.0	50043	species	JACDBZ01 sp013694645	9	9	4	0.5	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_QHBO01;f_QHBO01;g_JACDBZ01;s_JACDBZ01 sp013694645
BGG_POSDC	NODE_6505_length_17330_cov_12.0	56776	species	JAAYBF01 sp012718975	24	21	10	0.58	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales;f_Thermoleophilaceae;g_JAAYBF01;s_JAAYBF01 sp012718975
BGG_POSDC	NODE_8548_length_15295_cov_14.1	2924	family	Nocardioidaceae	25	25	10	0.52	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae
BGG_POSDC	NODE_9898_length_14259_cov_11.5	2	superkingdom	Bacteria	11	11	9	0.8	d_Bacteria
BGG_POSDC	NODE_11684_length_13116_cov_11.5	950	order	Solirubrobacterales	15	13	9	0.7	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales
BGG_POSDC	NODE_14145_length_11916_cov_62.1	119	order	Actinomycetales	14	10	5	0.56	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales
BGG_POSDC	NODE_17346_length_10743_cov_13.5	2	superkingdom	Bacteria	4	4	4	1.0	d_Bacteria
BGG_POSDC	NODE_21701_length_9616_cov_54.3	58278	genus	Miltoncostaea	11	11	8	0.88	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Miltoncostaeales;f_Miltoncostaeaceae;g_Miltoncostaea
BGG_POSDC	NODE_25599_length_8817_cov_8.6	64	family	Burkholderiaceae	4	4	2	0.5	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae
BGG_POSDC	NODE_28790_length_8283_cov_16.3	2	superkingdom	Bacteria	9	9	5	0.62	d_Bacteria
BGG_POSDC	NODE_34569_length_7522_cov_28.6	5638	class	Thermoanaerobaculia	8	7	4	0.57	d_Bacteria;p_Acidobacteriota;c_Thermoanaerobaculia
BGG_POSDC	NODE_49804_length_6172_cov_17.7	2927	class	Limnocylindria	5	5	2	0.64	d_Bacteria;p_Chloroflexota;c_Limnocylindria
BGG_POSDC	NODE_54656_length_5867_cov_12.2	20170	genus	Sphingomicrobium	10	10	5	0.5	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomicrobium
BGG_POSDC	NODE_59435_length_5600_cov_36.9	2	superkingdom	Bacteria	4	4	4	1.0	d_Bacteria
BGG_POSDC	NODE_64909_length_5334_cov_11.6	27	genus	Mycobacterium	10	10	8	0.78	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium
BGG_POSDC	NODE_72389_length_5019_cov_28.1	2	superkingdom	Bacteria	5	5	5	1.0	d_Bacteria
BGG_POSDC	NODE_80332_length_4735_cov_9.3	23	phylum	Actinobacteriota	5	3	2	0.51	d_Bacteria;p_Actinobacteriota
BGG_POSDC	NODE_91596_length_4399_cov_11.0	1105	order	Acidimicrobiales	3	3	2	0.67	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales
BGG_POSDC	NODE_100015_length_4186_cov_14.3	11670	family	HRBIN12	5	5	3	0.6	d_Bacteria;p_Actinobacteriota;c_UBA4738;o_UBA4738;f_HRBIN12
BGG_POSDC	NODE_110677_length_3952_cov_7.1	2704	order	Pirellulales	5	5	3	0.74	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales
BGG_POSDC	NODE_124299_length_3699_cov_20.7	50043	species	JACDBZ01 sp013694645	4	4	2	0.5	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_QHBO01;f_QHBO01;g_JACDBZ01;s_JACDBZ01 sp013694645
BGG_MOSDA	NODE_80697_length_4502_cov_52.4	47958	species	Clostridium AD sp016650035	4	4	2	0.5	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium AD;s_Clostridium AD sp016650035
BGG_MOSDA	NODE_88270_length_4279_cov_24.6	2704	order	Pirellulales	4	4	3	0.75	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales
BGG_MOSDA	NODE_95585_length_4089_cov_100.6	77	class	Alphaproteobacteria	11	11	7	0.63	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria
BGG_MOSDA	NODE_103823_length_3898_cov_9.6	1	no rank	root	2	1	1	1.0	-_root
BGG_MOSDA	NODE_112644_length_3722_cov_7.6	370	genus	Streptomyces	5	5	5	1.0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces
BGG_MOSDA	NODE_121697_length_3562_cov_9.5	370	genus	Streptomyces	2	2	1	0.5	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces
BGG_MOSDA	NODE_133427_length_3379_cov_17.4	81124	species	Clostridium AD sp018861755	4	4	2	0.66	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium AD;s_Clostridium AD sp018861755
BGG_ROSDA	NODE_37900_length_5288_cov_10.8	83364	family	Methanobacteriaceae	2	2	1	0.97	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae
BGG_ROSDA	NODE_49490_length_4451_cov_14.9	23	phylum	Actinobacteriota	6	4	2	0.5	d_Bacteria;p_Actinobacteriota
BGG_ROSDA	NODE_61709_length_3861_cov_19.2	61620	species	Bradyrhizobium erythrophlei D	3	3	2	0.52	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Bradyrhizobium;s_Bradyrhizobium erythrophlei D
BGG_QOSDA	NODE_91_length_300484_cov_43.3	1356	family	Bryobacteraceae	333	301	201	0.73	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Bryobacterales;f_Bryobacteraceae
BGG_QOSDA	NODE_309_length_166790_cov_272.7	1318	family	FEN-979	169	152	121	0.86	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_FEN-979
BGG_QOSDA	NODE_678_length_106945_cov_36.7	13540	genus	UBA6024	111	104	73	0.79	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Prolixibacteraceae;g_UBA6024
BGG_QOSDA	NODE_1211_length_74657_cov_95.1	2534	order	Syntrophales	83	81	45	0.56	d_Bacteria;p_Desulfobacterota;c_Syntrophia;o_Syntrophales
BGG_QOSDA	NODE_1974_length_54366_cov_18.3	119	order	Actinomycetales	54	54	32	0.64	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales
BGG_QOSDA	NODE_2936_length_40955_cov_19.3	2688	genus	CAIVAT01	40	37	25	0.7	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_FEN-979;g_CAIVAT01
BGG_QOSDA	NODE_4498_length_29366_cov_65.7	25129	order	UBA5829	23	22	11	0.52	d_Bacteria;p_Armatimonadota;c_UBA5829;o_UBA5829
BGG_QOSDA	NODE_6050_length_23133_cov_18.9	6318	genus	Paludibacter	18	17	9	0.5	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_Paludibacter
BGG_QOSDA	NODE_7645_length_19132_cov_16.9	1454	class	Anaerolineae	18	17	10	0.6	d_Bacteria;p_Chloroflexota;c_Anaerolineae
BGG_QOSDA	NODE_9726_length_15655_cov_18.8	28206	species	Pseudorhodoplanes sinuspersici	16	14	11	0.68	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Pseudorhodoplanes;s_Pseudorhodoplanes sinuspersici
BGG_BOSW	NODE_27504_length_4577_cov_10.2	13676	genus	Reyranella	4	4	4	1.0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Reyranellales;f_Reyranellaceae;g_Reyranella
BGG_BOSW	NODE_36594_length_3685_cov_50.5	1	no rank	root	4	3	3	1.0	-_root
BGG_BOSW	NODE_45657_length_3110_cov_14.5	33701	species	JAEUJP01 sp016793725	1	1	1	1.0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_Myxococcaceae;g_JAEUJP01;s_JAEUJP01 sp016793725
BGG_POSDC	NODE_496_length_49826_cov_16.2	5930	family	UBA10450	53	51	44	0.85	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Chthoniobacterales;f_UBA10450
BGG_POSDC	NODE_1261_length_34794_cov_26.5	949	class	Thermoleophilia	40	39	20	0.54	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia
BGG_POSDC	NODE_2073_length_28720_cov_12.4	653	phylum	Acidobacteriota	35	32	19	0.63	d_Bacteria;p_Acidobacteriota
BGG_POSDC	NODE_3177_length_24006_cov_15.0	321	family	Micrococcaceae	43	43	25	0.57	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae
BGG_POSDC	NODE_4609_length_20287_cov_19.3	2929	family	CSP1-4	22	22	14	0.7	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_Limnocylindrales;f_CSP1-4
BGG_POSDC	NODE_5947_length_18017_cov_134.6	83520	family	Nitrososphaeraceae	22	19	16	0.87	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrososphaeraceae
BGG_POSDC	NODE_7811_length_15950_cov_14.5	24	class	Actinomycetia	15	13	11	0.88	d_Bacteria;p_Actinobacteriota;c_Actinomycetia
BGG_MOSDA	NODE_30349_length_7848_cov_17.6	2	superkingdom	Bacteria	5	5	5	1.0	d_Bacteria
BGG_MOSDA	NODE_34935_length_7265_cov_30.8	50965	species	JACDDX01 sp013813435	10	9	8	0.99	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_GWC2-71-9;g_JACDDX01;s_JACDDX01 sp013813435
BGG_MOSDA	NODE_39288_length_6801_cov_14.8	43295	species	AWTP1-13 sp011046675	8	7	4	0.57	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_AWTP1-13;s_AWTP1-13 sp011046675
BGG_MOSDA	NODE_43111_length_6446_cov_9.5	67922	species	Z2-YC6860 sp009694215	6	6	5	0.83	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Z2-YC6860;s_Z2-YC6860 sp009694215
BGG_MOSDA	NODE_48211_length_6048_cov_134.5	37591	species	JACDDX01 sp013813675	8	6	4	0.67	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_GWC2-71-9;g_JACDDX01;s_JACDDX01 sp013813675
BGG_MOSDA	NODE_55218_length_5591_cov_8.7	72482	species	DP-20 sp011329495	2	2	1	0.5	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA9968;f_UBA9968;g_DP-20;s_DP-20 sp011329495
BGG_MOSDA	NODE_62167_length_5227_cov_10.4	33487	genus	Friedmanniella	5	5	4	0.98	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Friedmanniella
BGG_MOSDA	NODE_68650_length_4939_cov_23.4	1373	family	Xanthobacteraceae	7	7	5	0.67	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae
BGG_MOSDA	NODE_76612_length_4637_cov_7.8	24	class	Actinomycetia	5	4	3	0.75	d_Bacteria;p_Actinobacteriota;c_Actinomycetia
BGG_MOSDA	NODE_91441_length_4193_cov_8.3	8712	genus	Desulfosporosinus	1	1	1	1.0	d_Bacteria;p_Firmicutes B;c_Desulfitobacteriia;o_Desulfitobacteriales;f_Desulfitobacteriaceae;g_Desulfosporosinus
BGG_POSDC	NODE_20621_length_9864_cov_33.6	23	phylum	Actinobacteriota	6	5	3	0.6	d_Bacteria;p_Actinobacteriota
BGG_POSDC	NODE_24664_length_8998_cov_11.5	84070	genus	TA-21	11	10	2	0.6	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrososphaeraceae;g_TA-21
BGG_POSDC	NODE_28072_length_8393_cov_13.1	6753	family	UBA9968	4	4	2	0.65	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA9968;f_UBA9968
BGG_POSDC	NODE_32735_length_7747_cov_21.3	2	superkingdom	Bacteria	10	10	9	0.99	d_Bacteria
BGG_POSDC	NODE_37650_length_7180_cov_12.7	23	phylum	Actinobacteriota	6	6	3	0.5	d_Bacteria;p_Actinobacteriota
BGG_POSDC	NODE_40839_length_6881_cov_12.9	2880	genus	Palsa-1315	11	11	9	0.85	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_Nitrospirales;f_Nitrospiraceae;g_Palsa-1315
BGG_POSDC	NODE_46880_length_6381_cov_34.0	18213	species	R-RK-3 sp002198715	6	6	5	0.99	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhodomicrobiaceae;g_R-RK-3;s_R-RK-3 sp002198715
BGG_POSDC	NODE_51504_length_6058_cov_8.9	52703	species	FEN-1219 sp011054615	6	6	6	1.0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA6522;f_UBA6522;g_FEN-1219;s_FEN-1219 sp011054615
BGG_POSDC	NODE_56796_length_5743_cov_8.2	77372	species	AWTP1-13 sp902826255	2	2	1	0.5	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_AWTP1-13;s_AWTP1-13 sp902826255
BGG_POSDC	NODE_61421_length_5497_cov_10.4	950	order	Solirubrobacterales	5	5	3	0.6	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales
BGG_QOSDA	NODE_45551_length_4833_cov_18.7	53862	species	Candidimonas A sp013416485	8	8	4	0.57	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Candidimonas A;s_Candidimonas A sp013416485
BGG_QOSDA	NODE_54039_length_4286_cov_12.2	41215	species	CAIYVX01 sp903929765	4	4	2	0.66	d_Bacteria;p_Planctomycetota;c_Phycisphaerae;o_FEN-1346;f_JAACEH01;g_CAIYVX01;s_CAIYVX01 sp903929765
BGG_QOSDA	NODE_63905_length_3807_cov_11.0	2	superkingdom	Bacteria	4	3	3	1.0	d_Bacteria
BGG_QOSDA	NODE_76267_length_3369_cov_17.9	4	class	Gammaproteobacteria	5	5	2	0.63	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
BGG_KOSDC	NODE_2_length_439470_cov_34.1	10241	genus	SYFT01	432	405	221	0.63	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_SCN-69-37;g_SYFT01
BGG_KOSDC	NODE_242_length_82192_cov_35.3	950	order	Solirubrobacterales	89	82	53	0.69	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales
BGG_KOSDC	NODE_687_length_49360_cov_9.5	2	superkingdom	Bacteria	22	20	16	0.79	d_Bacteria
BGG_KOSDC	NODE_1427_length_34008_cov_13.3	40823	species	JABDGM01 sp013286045	34	31	16	0.59	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Lacipirellulaceae;g_JABDGM01;s_JABDGM01 sp013286045
BGG_KOSDC	NODE_2195_length_27559_cov_11.7	46	order	Burkholderiales	20	20	14	0.76	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales
BGG_KOSDC	NODE_3056_length_23239_cov_13.2	31223	genus	UBA4719	30	28	16	0.77	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_UBA4719
BGG_MOSDA	NODE_4780_length_20530_cov_12.0	6753	family	UBA9968	11	11	7	0.74	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA9968;f_UBA9968
BGG_MOSDA	NODE_6397_length_17802_cov_32.6	36	phylum	Firmicutes A	20	20	9	0.65	d_Bacteria;p_Firmicutes A
BGG_MOSDA	NODE_8178_length_15756_cov_14.0	24	class	Actinomycetia	14	13	11	0.78	d_Bacteria;p_Actinobacteriota;c_Actinomycetia
BGG_MOSDA	NODE_10628_length_13807_cov_10.9	24	class	Actinomycetia	13	10	8	0.78	d_Bacteria;p_Actinobacteriota;c_Actinomycetia
BGG_QOSDA	NODE_339_length_156710_cov_72.6	165	order	Bacteroidales	137	130	79	0.65	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales
BGG_QOSDA	NODE_720_length_102677_cov_47.9	4496	genus	LD21	84	75	53	0.74	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_VadinHA17;g_LD21
BGG_QOSDA	NODE_1364_length_69498_cov_158.3	1	no rank	root	32	29	29	1.0	-_root
BGG_QOSDA	NODE_2072_length_52430_cov_28.4	4496	genus	LD21	45	44	35	0.79	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_VadinHA17;g_LD21
BGG_QOSDA	NODE_3100_length_39465_cov_17.2	1454	class	Anaerolineae	32	30	19	0.68	d_Bacteria;p_Chloroflexota;c_Anaerolineae
BGG_QOSDA	NODE_4748_length_28113_cov_18.8	1456	family	EnvOPS12	20	18	9	0.53	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_EnvOPS12
BGG_BOSW	NODE_281_length_130591_cov_13.4	730	family	Opitutaceae	127	116	92	0.83	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_Opitutaceae
BGG_BOSW	NODE_653_length_73375_cov_11.2	62506	species	DDPF01 sp013289415	69	64	43	0.73	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae;g_DDPF01;s_DDPF01 sp013289415
BGG_BOSW	NODE_1367_length_44977_cov_35.3	2	superkingdom	Bacteria	38	35	32	0.9	d_Bacteria
BGG_BOSW	NODE_2258_length_30725_cov_12.2	1412	genus	Nitrotoga	42	41	20	0.62	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Gallionellaceae;g_Nitrotoga
BGG_BOSW	NODE_3654_length_21066_cov_9.0	3717	phylum	Bdellovibrionota	17	16	9	0.6	d_Bacteria;p_Bdellovibrionota
BGG_BOSW	NODE_5579_length_15260_cov_12.9	164	class	Bacteroidia	12	11	8	0.52	d_Bacteria;p_Bacteroidota;c_Bacteroidia
BGG_BOSW	NODE_7469_length_12371_cov_11.9	82473	species	JACOUT01 sp016177705	4	4	2	0.5	d_Bacteria;p_Myxococcota;c_UBA727;o_UBA727;f_VGSZ01;g_JACOUT01;s_JACOUT01 sp016177705
BGG_BOSW	NODE_10971_length_9288_cov_9.0	6730	genus	Nitrosospira	13	13	10	0.9	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Nitrosomonadaceae;g_Nitrosospira
BGG_BOSW	NODE_13556_length_7899_cov_33.7	1572	family	Chitinophagaceae	4	4	3	0.75	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae
BGG_BOSW	NODE_16765_length_6702_cov_28.0	2	superkingdom	Bacteria	7	7	6	0.8	d_Bacteria
BGG_MOSDA	NODE_260_length_68401_cov_55.8	2924	family	Nocardioidaceae	113	105	46	0.57	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae
BGG_MOSDA	NODE_808_length_45230_cov_50.4	3499	genus	Methyloceanibacter	54	52	43	0.83	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Methyloligellaceae;g_Methyloceanibacter
BGG_MOSDA	NODE_1544_length_34866_cov_48.7	20170	genus	Sphingomicrobium	51	50	33	0.78	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomicrobium
BGG_MOSDA	NODE_2572_length_27381_cov_15.3	2	superkingdom	Bacteria	22	22	22	1.0	d_Bacteria
BGG_MOSDA	NODE_3438_length_23907_cov_16.7	25	order	Mycobacteriales	27	26	16	0.58	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales
BGG_MOSDA	NODE_5053_length_20002_cov_13.4	477	family	Sphingomonadaceae	22	19	15	0.78	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae
BGG_MOSDA	NODE_6747_length_17374_cov_27.8	2325	genus	Cryobacterium	19	18	12	0.78	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Cryobacterium
BGG_MOSDA	NODE_8881_length_15104_cov_32.3	15179	family	Hyphomicrobiaceae	12	11	8	0.77	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae
BGG_MOSDA	NODE_11092_length_13494_cov_23.9	2880	genus	Palsa-1315	23	22	16	0.67	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_Nitrospirales;f_Nitrospiraceae;g_Palsa-1315
BGG_MOSDA	NODE_14007_length_11931_cov_179.8	31574	family	QHBO01	14	13	6	0.55	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_QHBO01;f_QHBO01
BGG_MOSDA	NODE_7475_length_16487_cov_13.1	37	class	Clostridia	9	9	6	0.67	d_Bacteria;p_Firmicutes A;c_Clostridia
BGG_MOSDA	NODE_9563_length_14572_cov_7.9	3704	genus	Mucilaginibacter	19	16	13	0.8	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Mucilaginibacter
BGG_MOSDA	NODE_12357_length_12762_cov_8.5	3	phylum	Proteobacteria	12	10	5	0.5	d_Bacteria;p_Proteobacteria
BGG_MOSDA	NODE_15037_length_11471_cov_13.4	5930	family	UBA10450	7	7	4	0.66	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Chthoniobacterales;f_UBA10450
BGG_MOSDA	NODE_18151_length_10367_cov_26.0	14008	genus	Arthrobacter I	10	8	5	0.63	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Arthrobacter I
BGG_MOSDA	NODE_22168_length_9300_cov_14.3	77	class	Alphaproteobacteria	14	14	9	0.66	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria
BGG_MOSDA	NODE_25560_length_8624_cov_9.2	1937	genus	Pseudolabrys	10	9	5	0.62	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Pseudolabrys
BGG_MOSDA	NODE_29302_length_8007_cov_9.5	8990	genus	Protochlamydia	6	6	4	0.75	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Parachlamydiaceae;g_Protochlamydia
BGG_MOSDA	NODE_33106_length_7485_cov_12.1	55378	species	DSRY01 sp011331385	8	8	6	0.75	d_Bacteria;p_Actinobacteriota;c_UBA4738;o_UBA4738;f_HRBIN12;g_DSRY01;s_DSRY01 sp011331385
BGG_MOSDA	NODE_37806_length_6953_cov_12.3	77	class	Alphaproteobacteria	4	4	2	0.5	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria
BGG_ROSDA	NODE_32423_length_5855_cov_8.0	2	superkingdom	Bacteria	2	2	1	0.5	d_Bacteria
BGG_ROSDA	NODE_43227_length_4862_cov_21.0	2	superkingdom	Bacteria	6	5	5	1.0	d_Bacteria
BGG_ROSDA	NODE_55615_length_4125_cov_9.9	1373	family	Xanthobacteraceae	5	5	3	0.67	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae
BGG_ROSDA	NODE_69774_length_3571_cov_11.2	23	phylum	Actinobacteriota	6	6	6	1.0	d_Bacteria;p_Actinobacteriota
